word_used,correlation
kennenlernen,-2.3405706171234613
hoffen,-0.3813517987371249
wiedersehen,0.0
scho,2.0040241339112046
nen,1.0694205359418623
schenkst,0.0
schlechten,-1.4498723976082182
polaroid,-2.3405706171234613
intensiv,1.2823879286091646
workshop,1.1396978675049037
klagenfurt,0.0
februar,0.0
direktem,0.0
woertherse,13.2102380567375
zweieinhalb,2.3299508112709773
tueftlig,-4.3876916066056655
zukuenftigen,1.4040321773104123
projekten,0.22380527357363733
optimierungen,1.3787221143759871
marku,1.2831447699899103
paul,0.6370502748898919
vaeter,0.0
aeijst,0.5694921840953877
oefter,1.1808537638436383
rezeptur,-0.1720179825002196
verfeinern,0.22380527357363733
vermutlich,0.5335844406687011
startnext,2.656816664693991
rfen,1.0219360109105649
kumberg,-0.3813517987371249
erha,-2.3837419839644647
startet,0.0
winterpaus,0.7206701969321961
feiertag,1.293459660594332
geplant,-1.9990541211639208
stolz,10.229874968536484
lang,0.3126444519372772
bekannt,0.6370502748898919
ebenfal,0.0
coolio,0.0
sommerlich,1.588987988231722
seko,0.0
feinsten,-5.720371480597555
neuersten,-1.0640530071614056
unvergesslich,9.485707922592065
videoanleitung,1.293459660594332
outtak,1.2170242748511357
prost,1.7640559391592854
haidi,1.8712562664541437
premium,1.4460503277463008
aromen,-0.36578422981218617
verschiedenen,-0.9380922999977647
sern,-0.9380922999977647
verleihen,0.30311156217616264
natu,5.457828884212422
rlichen,0.0
weihnachten,-0.9380922999977647
schenkt,1.588987988231722
gaumenfreud,0.0
geschenk,11.357988723715192
stand,0.0
mann,0.9478946015049968
fand,-0.1720179825002196
buehn,2.5256174516612826
reinschauen,0.0
interview,0.0
einblick,1.2469476468697775
sagen,1.2469476468697775
gefreut,-2.4431330347348346
hey,-0.9040750519810015
symphatisch,-0.13678545819379262
zusammenarbeit,11.25290738125626
send,-4.108690593151681
denk,4.6198812495177215
old,3.7147655437816622
day,11.25410600542959
protti,1.5967390574917533
expertis,1.7456922515574103
serial,-1.11989313477733
strategieplanung,-0.1720179825002196
technisch,2.0305724948413513
studentin,1.588987988231722
workout,0.9478946015049968
train,1.1570712659698654
weil,-2.187773619797659
entspannt,-1.0916388361030545
messag,1.2469476468697775
vincerewear,-2.3405706171234613
collab,-1.2443880315442324
such,0.0
neuen,-3.2690237121020553
reden,0.0
unverkennbar,0.8852991958009022
angenehm,2.5916104026332816
gastronomen,-0.5473488362520641
wichtig,-2.09135872662533
positiv,-1.2443880315442324
zukunft,-0.1720179825002196
erreichen,-0.0077116332050935765
girl,4.313133901333619
unterstuetzerinnen,-1.3601102381196652
statu,-3.7769851282157068
quo,0.1259653330864352
photocredit,-1.4300928701493887
videocredit,-3.0808175692244264
heuer,37.10931768294078
erfaehrst,0.4799980007858089
ganzen,-0.8016375644928975
taegig,-2.390645809243363
voecklabrueck,2.4863504065440303
sprint,-0.9139960607020783
einzelsess,-2.1850470049278945
teamausflug,5.513034103315492
nnt,0.6497938552843381
schmackhaft,3.2698342628553334
eispavillion,-2.09135872662533
putkarthof,3.2698342628553334
delici,0.8341892287602828
coool,-1.4300928701493887
ide,-1.9983970308975938
traumhaften,-2.187773619797659
eiskreationen,-2.187773619797659
klau,3.004339461619005
purkarthof,0.0
morgen,1.102643071916158
soweit,1.588987988231722
einholen,0.0
swipe,-1.11989313477733
recht,3.6076032602647548
deswegen,-4.3876916066056655
dunkel,-0.0077116332050935765
farbpigment,1.1570712659698654
typisch,0.0
ua,0.0
vorkommen,2.474077296934471
zitroneneiste,0.6497938552843381
kombin,-0.23367734925916528
begeistern,1.2469476468697775
suessen,-0.3158575017140667
kuech,1.244805223014713
treffen,-3.392834372239886
sauerei,15.07576560955896
spassig,0.0
feiert,-2.187773619797659
sonntag,0.0
sten,-2.09135872662533
durft,-2.2962813461545
dean,0.0
teilt,-0.43644153289809495
voll,-4.428964920769254
drueber,10.411975305776851
schluck,-3.5770075226817126
suesser,-1.0319955427850804
ultim,0.0
urlaubsfeel,-5.30207199744825
hole,3.229298969357818
wartet,8.404892439048142
einkuehlen,-0.8567526026080774
zaehlen,1.2170242748511357
sommergetraenk,-5.207141639174817
vorzustellen,-0.8202555320202984
fei,0.0
nan,0.0
neben,-2.6035708195874085
zubereiten,0.0
chinesischen,134.93023104452345
speisen,-1.7355897302199408
dessert,-0.1134247275560677
windbeutel,-2.187773619797659
beiden,-0.3813517987371249
willkommen,3.229298969357818
bbq,-5.449971027811303
synonym,0.0
rohe,0.0
sauc,0.0
zusammenstellt,0.0
zubereitet,1.588987988231722
dope,0.0
valentin,2.0040241339112046
draussen,0.008430399697598956
regnerisch,5.678812093112394
sehnen,-2.0589101481268126
waermt,2.925192410371122
winter,37.10931768294078
weiten,1.1692827263228454
reis,1.2469476468697775
salesenthusiastin,1.2469476468697775
luca,0.0
schaffen,0.0
naechster,1.2469476468697775
studiumsabschluss,-1.016805818926467
arbeitet,0.0
steigendem,0.0
verhelfen,2.998991839746404
verruecktnachmarri,0.0
nett,2.0040241339112046
schwaetzchen,-0.9380922999977647
uff,0.0
maja,0.0
hofburg,-2.7498539193491993
would,0.5004320510640985
featur,1.2608340631510475
wear,1.0694205359418623
our,-1.0640530071614056
direct,0.15781287122246257
us,-0.05695967965348536
digital,-0.5312241483663181
szene,0.0
ehrenamtlich,1.2469476468697775
fact,-4.2933301349368875
ruhig,-0.5473488362520641
wuerdest,0.6370502748898919
zahlreich,-0.18851008428091992
felbersist,3.105403080118708
erstellt,37.10931768294078
septemb,3.0737388373695853
crowdfundingkampagn,-1.016805818926467
besuch,1.0779512766349568
stellt,-1.0319955427850804
streben,-0.43644153289809495
wa,0.0
chst,-3.1870118247558343
lisa,5.553108789511139
salesfraeulein,-0.6317150034281334
unterstu,-2.09135872662533
tzt,0.0
dreht,-2.3405706171234613
chstform,-0.3652443575309876
endeckt,-2.187773619797659
trend,3.4008013494654556
stet,0.26063974322968286
vielfa,1.7640559391592854
waeren,-7.974492098642194
welcom,1.4721091531462613
sophia,1.2995877105686762
sabrina,1.293459660594332
solltet,0.6370502748898919
schiessen,-2.7817089755678177
vertragen,0.0
vergangenem,0.0
reif,-2.9785774462455046
powerte,1.7640559391592854
sound,5.46774641203682
vollsten,5.231576277273209
vitaminreich,-0.05275207315409425
rotbuschte,-1.8956433474862424
extrakt,-2.6035708195874085
edler,-2.9785774462455046
zurueck,4.188662617279324
scrunchi,1.588987988231722
brigen,4.188662617279324
planeten,3.2698342628553334
tun,-1.4300928701493887
distribut,0.9006186623836705
setzten,-2.311368883909278
variationen,0.0
schmankerl,-2.09135872662533
standort,0.5838449001632183
punkt,0.17107416365856398
sichern,-0.023100684255771615
einloesen,-0.26007128164624693
doppelt,-2.09135872662533
bierig,0.0
lavabraeu,4.038945978986406
spritzig,-2.3463778939053346
suechtig,0.22380527357363733
soooooo,0.0
sowa,0.0
wanderung,0.0
te,0.0
nie,-1.4300928701493887
trinkt,-5.625475326770595
ueberal,-0.5312241483663181
vorm,0.8852991958009022
tja,12.69154467410294
birthday,-4.3876916066056655
alter,0.5694921840953877
superleck,1.0219360109105649
wahr,0.0
deckt,1.588987988231722
viertel,1.1808537638436383
eisen,1.0694205359418623
zaehn,0.0
regen,3.0409030387001628
oma,-2.6035708195874085
wem,0.0
teilst,0.26700132750584266
shoot,2.271778694951267
steckerlbrot,-2.3405706171234613
weit,-0.9380922999977647
metro,-1.016805818926467
rauchen,0.0
vorig,-2.068566974884879
publikum,4.0343536978315795
vorgestellt,-1.0514300733393276
qualita,-1.016805818926467
tsfru,-0.5473488362520641
chtchen,-0.9380922999977647
rlich,-0.10230296591713683
zeichnet,0.0
getrunken,0.0
drang,-2.09135872662533
demnaechst,-0.18839382166202212
erhaeltst,4.446176299030091
trage,-1.445570363603853
schenken,-0.5007015433858151
ck,5.457828884212422
nken,7.977708878428646
wennst,-0.7410666659219658
besuchen,2.5983598768410454
drueckt,-8.595507081205822
willst,0.0
sprudel,0.008430399697598956
sueffigem,-0.9977298150949223
sphaer,0.0
eintauchen,-2.9785774462455046
einzigartig,-5.470107083772368
stueckzahl,0.5785356329849327
verfuegbar,0.0
code,0.014949775466193915
verr,-1.8956433474862424
cktnachlarri,0.0
versandkosten,-0.10746855457577542
sparen,0.0
gemacht,0.0
vergleichbar,4.038945978986406
schreit,-4.5235605605561195
refil,0.0
verraet,12.279910526940247
eiszubereitung,-2.068566974884879
stmk,0.6370502748898919
sortiment,0.0
ueberau,2.5863633745838
phase,4.6198812495177215
eingetragen,2.964316251685105
dahin,-0.5007542814960888
stock,-2.228612017663209
produktivsten,-1.3883378098103454
vitaminkick,0.7266542618255728
redakt,2.4863504065440303
merri,0.0
stadt,-0.9380922999977647
picknickdeck,-0.9380922999977647
snack,2.5256174516612826
spiel,-2.6035708195874085
einpacken,1.244805223014713
stadpark,0.014949775466193915
schlossberg,-0.1720179825002196
perfektem,-2.3405706171234613
powereiste,3.779134327762382
sugar,4.6198812495177215
sparmaerkten,0.5838449001632183
ye,0.0
fahren,0.5785356329849327
sichtbar,-0.24113966741273196
shirt,-2.390645809243363
taschen,1.2469476468697775
streuartikel,12.157244129158562
verpackungen,-7.491945019447841
organisationen,-3.1167741536458524
sensibilisieren,0.7206701969321961
joerg,-1.0640530071614056
rath,-5.831660605272831
praesentiert,2.4698170163760946
wiener,6.6145210891038975
coffe,0.5838449001632183
vorbeigebracht,0.6180530963687362
zelebrieren,-10.90948188002833
dahinterstehen,0.0
seht,0.08832569522256617
olga,5.616128709241649
geschmeckt,-1.11989313477733
productcaptur,4.6801202201812995
superfood,-1.11989313477733
drittel,2.5047919179033156
powerbeeren,-0.8567526026080774
zudem,0.0
voellig,-3.088675647737905
verwenden,-2.068566974884879
vorhaben,-4.3876916066056655
uebrigen,-0.9380922999977647
dialektwort,0.0
ste,0.3502304138397998
termin,-1.016805818926467
vergeben,-2.390645809243363
webseit,3.5740892345145916
total,-0.8016375644928975
einst,-3.6968463151955175
schachtel,1.8304912910578277
pralinen,-1.8956433474862424
weiss,-0.5473488362520641
feinst,-2.3405706171234613
schokolad,-1.0294550740634063
zarten,4.217965124237813
selbstgemacht,2.5808489084993447
plu,-1.1815003624990847
verzueckt,0.0
earli,0.0
prei,-4.108690593151681
verpackung,1.2469476468697775
there,1.2995877105686762
new,0.6370502748898919
town,-0.9380922999977647
soon,-3.7769851282157068
sommercocktail,1.0219360109105649
selbermachen,-0.9380922999977647
schau,0.05371187001224276
tutori,3.0409030387001628
spirit,2.4863504065440303
vodka,0.0
zuckersirup,-0.3158575017140667
minz,1.7640559391592854
eiswuerfel,1.0219360109105649
cocktailshak,0.0
shaken,-0.3278354566266578
umruehren,-3.233932251601684
aaah,-5.295417481570252
professionellen,1.0219360109105649
oben,2.4110007069002517
worri,0.0
togeth,1.2469476468697775
with,0.05371187001224276
tray,3.4896106898015145
warmen,-0.3158575017140667
denen,5.944120865678998
picknick,2.4863504065440303
salzach,1.2469476468697775
