id_of_post,url_of_post,likes_of_post,hashtags_of_post,description_of_post,post_was_liked_by,date_of_post
CQyjmfnhT9S,https://www.instagram.com/p/CQyjmfnhT9S/,"32,253",#tbt #travel #travelphotography,"One of my most favorite places to be in Tsavo National Park in Kenya with   . Hanging out with elephant and human friends. To all of my newer followers , my friends and I had the most amazing experience in 2009 of rescuing an orphaned baby elephant and that is how I discovered   . I am forever humbled and in awe of the work they do to care for orphaned animals , conserve habitats and employ hundreds of exceptional humans in those efforts. I ‘m also so grateful for the intense love and support given by a global group who fosters 🐘 and generally lifts up the work of the Trust.  Since 2001 I have been lucky enough to travel to Kenya. And since then I have never gone this long without a trip there 😭. I miss it so much and look forward to the day I make it back ! What an experience we have all had this last year. Sending love to all ❤️       📷 Robert Carr-Hartley I so want to go with you sometime! 💚🐘 🐘💙🙏 Amazing work! ❤️ Just like in the movie Holiday in the Wild! That’s so amazing!! Are those SJP sunglasses🤔😍 I’ve been to Umani  springs ❤️. Not to Tsavo yet. Can’t wait to go My country is beautiful 🇰🇪🇰🇪🇰🇪 What a wonderful picture! I always ask to sponsor an Ellie for my birthday instead of gifts. I do hope someday to go to the wonderful Sheldrick Foundation and put in some physical labor for the elephants and rhinos there! Thank you for supporting the Ellie’s ♥️ They are beautiful gifts to the world. I’ve adopted many orphaned elephants through Sheldrick. They do amazing work. ❤️🐘 You look so peaceful in this picture! I hope one day I get to see elephants in their natural environment like this...",,2021-07-01T15:40:54.000Z
CPbXKcwhsxo,https://www.instagram.com/p/CPbXKcwhsxo/,"19,728",,"Hope everyone has a good Memorial Day weekend. We have been through so much , and have so much to be thankful for! For me I’m especially thankful for my family and also for all of you! 💗 So beautiful ❤️ 😍❤️ ...like a good wine❣️🥰👌 You’re glowing 😍 So good to see ..you’re still looking wonderful  and can’t wait to watch ladies again..I’ve missed you all so MUCH!!❤️ ❤️❤️❤️❤️❤️❤️❤️❤️ Gardening 🧑‍🌾 beauty thank you for sharing ❤️  Have you seen   elephant 🐘 documentary “Cher and the loneliest elephant”? If you have if definitely a must watch. Mami 🔥 💕💕💕💕💕💕💕💕💕 ❤️",,2021-05-28T18:58:17.000Z
CReX-AYhmC6,https://www.instagram.com/p/CReX-AYhmC6/,"22,345",,"Maui 2017 . One wonderful trip , looking forward to showing the kids new beaches soon ! 🌊 I can smell the ocean breeze through the screen.❤️ I could go for a vacation right about now. 😊 Reminds me of that shoe store episode. Try Dominican Republic 🇩🇴 . Our beaches are awesome 🤩 Nice pedicure.❤️ and nice view from the beach Nice View Cutie !!!! Enjoy!  Looks beautiful! 🌊 ❤️❤️❤️ oh what a wonderful feets! and a delicious and fabolous red enamel! wow! love you kri! have a ice day! Maui is my favorite place on earth 😍 Best toes on the web…😍😂 Pretty feets😊",,2021-07-18T16:05:50.000Z
CQ6kgxrhVUm,https://www.instagram.com/p/CQ6kgxrhVUm/,"43,525",#happy4thofjuly,"This is July 4,2018 in South Africa . Sometimes it’s helpful to be in another country to fully appreciate your own. Even with all of our issues I feel blessed to be an American. I know we will pursue true freedom until it is won for ALL.  And we will win .   🇺🇸 ✊🏻✊🏼✊🏽✊🏾✊🏿 🙌🏻🙌🏻 Hello gorgeous ❤️ I'm South African and that's quite a dig. Ouch! I love South Africa… amazing nature, tasty food, nice people. As an immigrant in the US I can’t say that the worst thing for me here is car culture. People don’t use their legs as much as they should. And medical  system (insurances) is a quiz 🤪 We have won! We are the greatest country in the world where all people are FREE!!! 🇺🇸🇺🇸🇺🇸 Agree🙌 won’t stop until we all feel free🔥 🇿🇦 🇿🇦🇿🇦 Beautiful 😍 ❤️ Beautiful important words ❤️ Lovely photo 🙌 Looking gorgeous. Appreciating what we have is hard sometimes xxx",,2021-07-04T18:22:46.000Z
CQWSd0ghw6C,https://www.instagram.com/p/CQWSd0ghw6C/,,#WorldRefugeeDay #Tokyo2020 #WithRefugees #Olympics #Paralympics,"It’s a takeover! 💖 For  , I’m so proud that the amazing Anjelina, a   athlete, a mother to a beautiful little girl, and a refugee from South Sudan is taking over my Instagram Stories today to share her day in the life and more about her inspirational journey.   Running not only gave her purpose but also allowed her to feel welcomed into a new community. All   like her deserve to rebuild and use the talents and skills they have to contribute to a more positive world. And if COVID-19 has shown us anything, it’s that we can only succeed if we stand together and leave no one behind. So I hope you’ll check out my Stories later and join me in cheering on Anjelina at  ! Thank you 💙       Hi Kristy? I watched the Labor of Love program. And I wonder if you and Kyle are still together? ❤️🙌 It’s really nice of u to share with us this story  how wonderful to see so many ""fabulous"" sides of the beautiful human being you are. 😊😊😊👏👏👏👏 PUT PHOTOO NEWSS YOURR KRISTIN! I LOVE YOUUU 👏👏👏👏 👏👏👏❤️❤️❤️ Of the best sprinters in the world 🌍. 👏👏🙌👏🙌 🏆 🏅 🥇 🌷. 🌷 🌷. 🌷 🌷. 🌷 ❤️❤️❤️ Olympians. Beyond compare 🏃‍♀️ 🏃‍♂️ 🏃. 👏👏👏👏👏👏👏👏👏👏👏👏👏👏",,2021-06-20T16:12:57.000Z
CRWwD-whNdA,https://www.instagram.com/p/CRWwD-whNdA/,,#andjustlikethat," using color sent by   getting custom treatment in my trailer ⭐️ video by genius   with an expert camera swipe by   . It’s gonna be a fun day!  Hahaha love our little home at work ♥️♥️♥️ 🥰💕⭐️🧖‍♀️ Can’t wait to see you guys together again!!! ❤️❤️ Can’t wait to watch y’all ♥️♥️♥️♥️♥️♥️♥️ ♥️♥️♥️ cozy quarters so fun ❤️❤️❤️ ❤️ Virtual hair color! What a team! Cheering you guys on and sending love from Venice!💛💛 Can't wait to see you back on screen as Char! Love for your makeup, hair, clothes and all the crew! Thank you for make this happen! Much love and admiration from Mexicoma 😍❤️ Matin is a gem x God, I cannot wait!!! with you it's always a fun pr a wonderful day! love yu kri! smuack!",,2021-07-15T17:06:24.000Z
CSPN8hJrYTi,https://www.instagram.com/p/CSPN8hJrYTi/,"50,866",#fbf," The white suit promo.  Thanks to   for posting , love you guys so much !!!!! ❤️❤️❤️❤️❤️❤️ Always classic and always beautiful 🧿✨ 😍😍 😍😍 living for this hat 😍🔥 🔥🔥🔥🔥 myth🐮 The one and only!!! 😘😘🥰🥰🥰🥰 Stunning!!! ❤️ Ohhhhh Kristin 😍 Fabulous ❤️ 💌🌹👌🏼🔝 Gorg🔥",,2021-08-06T15:21:02.000Z
CRHQ53PBOaf,https://www.instagram.com/p/CRHQ53PBOaf/,"277,385",#legends,And Just Like That …. We’re back ! 📷 by brilliant   ❤️ Woohoo!! 🙌🙌🙌🙌🙌🙌🙌🙌🙌 Congrats Kristin 👏❤️👗 can’t wait the iconic trio 🔥🔥🔥 🔥🔥🔥🔥🔥🔥 ❤️❤️❤️❤️❤️ 🙌🏻🙌🏻🙌🏻  Hallelujah So exciting!! ♥️✨♥️✨♥️✨ Yay!!!!!!! ♥️♥️♥️♥️♥️ 😍,,2021-07-09T16:41:34.000Z
CQjw_Xrhsmg,https://www.instagram.com/p/CQjw_Xrhsmg/,"43,591",,"I want to thank the incredibly sweet   for putting up with me and helping me get ready to go back to work . Anyone who knows me ,knows I hate to workout ( unless it’s yoga!). So Keith is really impressive for his good humor and knowledge. I am the super annoying client who asks “why” when you tell me to do something. So really this man is a saint! Also, after gaining who knows how much weight from stress eating through the pandemic , I am thankful to have found a trainer who wasn’t going to make me get on a scale etc. and I really do feel better and so much stronger ! So thank you Keith 🙏🏼🙏🏼🙏🏼🙏🏼🙏🏼❤️ Absolutely REFUSE to get on a scale. My jeans have let me know that I attained a “curvier” figure during COVID. Upside… I now have an ass, downside… it doesn’t fit in my 👖 jeans. Dresses it is 👗. Love the looks so far   🥰👗  This photo of you is criminal evidence against you in a trail that is totally real. The color of the dumbbells and the geometry totally worked against you. You shall stand before Supreme Justice Andrew in a courtroom on the other side, where the odds are not in your favor   Thanks for posting. Ignore the scale go by how you feel.  You look amazing!!! That’s an awesome 😎 fitness story 🙏🏻 You look very good !! Greetings from Lima Peru  Ladies, find you a man who looks at you the way Keith looks at   😁👍🏼 Yoga ❤️ 🔥🔥🔥 Kristin you are beautiful as you are now. I didn’t even see this weight thing. You look amazing! Ur our favorite hubby 😍😍😍 certainly mine ❤️ 🔥🙌👏",,2021-06-25T21:49:17.000Z
CPlfX95hiiG,https://www.instagram.com/p/CPlfX95hiiG/,"11,360",,"Such a joy to see   and her baby   ( the Todd half). I haven’t laughed that much  in a long , long time! It’s the little things that are so exciting to return too !!!! Love you both so much ! ❤️❤️❤️❤️❤️❤️ Beautifull Lovely😍😍😍😍 We love   😍😍 💗 Hi pup pup 😍😍 So beautiful 😍 Pretty pup!! Hi mam I want to be your staff I want to work please reply me 00917063449817 my what's app number  😍😍😍😍 Whoof whoof follow us  That face🥰",,2021-06-01T17:22:26.000Z
COiq4DXBNnF,https://www.instagram.com/p/COiq4DXBNnF/,"35,037",#goals,May 2017 ( hard to believe!). Cynthia was staring with   on Broadway in The Little Foxes. They alternated parts and both versions were brilliant ! I cannot wait for Broadway to open back up after this unprecedented shut down. 🍎❤️ Any idea when Broadway will reopen? ❤️ ❤️ ❤️ Queens 😍😍😍😍😍 I love you both ❤️❤️❤️ Little Foxes was one of the high points or my life as theater goer. I love both of them but Nixon as Regina 😮😮😮. I loved her Birdie too 🔥🔥🔥 🔥🔥❤️ ❤️ Hags 🤢🤢🤢 I love your two's friendship!! ,,2021-05-06T18:33:49.000Z
CPiqOFqhoR4,https://www.instagram.com/p/CPiqOFqhoR4/,"4,608",,"Repost from  • This Memorial Day, let’s remember the men and women who sacrificed everything for the people they served with and the country they loved. We owe them all an enormous debt of gratitude. Obama 🤡🤡🤡 I’m sure you could have said it better than Barack ?  Right  Be quiet, you do not care about this! Clearly you all could give 2 shits! Keep thinking about your 🍕🍕🍕🍕, 🍨🍨🍨🍨🍨 and 🌭🌭🌭🌭🌭🌭 because you all are exposed. Obama is the worst president we have had - Biden is right there too. I’m so sorry these people are so miserable. Thank you for your repost! Fuck Obama 😍😍😍😍😍 💐💐💐💐💐💐💐🎌🎌🎌 Osama. You and your pedo friends worshipping pedos Gosh the comments are so one eyed and ignorant! So depressing how mean spirited and uninformed so many people. I served for 22 years. Thanks for your kindness in honoring the fallen as well as the rest of us Kristin, despite the trolls. Y se robaron Texas,Utah,Wyoming,nuevo México,colorado,California y Arizona de héroes no tienen nada",,2021-05-31T14:59:29.000Z
COBs82thI6U,https://www.instagram.com/p/COBs82thI6U/,,#repost #BlackGirlMagic #Repost,"Happy Friday !    Repost from  • Because we could all use some   to cleanse our feed for the weekend 💃🏾  :   📹:        This be that shit that reminds me how glorious, brilliant, loved and whole we are. Get up and dance today y’all. Don’t let them steal your joy.  read caption 😍 They dance so great the rhyme the music it’s perfect Здорово!🔥🔥🔥 🤎🤎🤎🤎🤎 Cool 😎 Ooh, the moves!!! 👏🔥👏🔥👏🔥   j’adore 🔥 Super cool 👍 ❤️😮    😍",,2021-04-23T23:18:47.000Z
CNiJ8y8BY33,https://www.instagram.com/p/CNiJ8y8BY33/,"9,876",#nationalpetday,"It is   , so here is an oldie but goody of my fur babies . We do not deserve dogs or cats , but we are so lucky to share our lives with them ❤️ Help out or point me to the water. I think I got skills & I got the super dope fresh moves. 😍😍😍 Nice doggies Dogs are the best people ❤️🙌 Got 2 underfoot now. 💖 Freddie MacGregor,  border terrier & Bunny, rescue chihuahua! 🍀 Yes I agree!  I love dogs  too Are your pups shibas?! 😍 😍 ❤️❤️❤️ Hi! Thank you for the Charlotte heroine. It's in iconic. I'm so glad to know you love and help dogs. Dogs pull out of us real Humans. They are angels on Earth. 🥰 looking forward for new episodes. 💗 Whoof whoof follow us  ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️",,2021-04-11T17:14:43.000Z
COp7DEohl-2,https://www.instagram.com/p/COp7DEohl-2/,"5,636",#savesheikhjarrah #Freepalestine #Freepalestine #savesheikhjarrah #gazaunderattack #palestinianlivesmatter #savepalestine #savegaza #freepalestine #leave_palestine #savegazachildren #isrealstopkillingchildren #israelstopthekilling #israelleavepalestine #itscalledpalestine #palestineisforthepalestinainpeople #israelstopkillingpalestinainpeople #israelaremurdersandtheifs #israelstealingpalestinainhomes #israelarekillinggazanchildren,"Happy Mother’s Day to all the wonderful mother figures we have in our lives! And sending love out to all who may have a hard day today , for so many reasons holidays can bring up a lot of feelings . For me I am so grateful to be able to mother my two beautiful children . I send love to their Birth mother’s on this day. ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️ ❤️ wow! Mom is the ones who is there for them ❤️ Hello Kristin, please be a voice of the voiceless. Please advocate for the people of Palestine who are currently facing home theft in sheikh jarrah in the benefit of zionist settlers, the ongoing attack on unarmed worshippers at AL aqsa mosque by zionists today. Please learn more through the hashtag   the mainstream media and Instagram are censoring palestinian content ❤️ Happy Mother’s Day! 💞 Happy Mother’s Day 🌸💖 Your children are so creative well done to them. Such a big heart ❤️                              ",,2021-05-09T14:09:49.000Z
